200 32344
63 82 2
22 131 2
39 27 3
58 132 3
79 190 3
20 65 3
71 146 3
88 96 2
167 83 3
167 49 1
31 27 3
78 182 3
91 29 3
39 51 2
16 78 3
89 91 2
168 63 2
87 170 3
43 185 3
180 111 2
61 2 3
183 8 1
96 112 3
144 193 3
60 184 1
16 68 3
42 2 3
164 105 3
192 141 2
8 19 3
63 48 1
135 168 2
12 134 3
53 114 3
58 138 2
184 101 3
122 148 1
7 41 2
64 139 3
168 103 1
180 97 2
113 22 3
67 104 3
24 163 3
115 180 3
157 102 3
27 176 2
101 18 3
90 101 2
156 101 2
111 49 3
72 115 2
59 56 2
39 141 3
97 121 1
6 140 2
33 116 3
144 142 1
118 98 2
114 58 3
21 64 1
90 29 2
180 68 3
129 6 1
36 17 3
122 196 3
56 99 2
54 93 2
155 109 3
168 200 1
101 117 2
185 100 3
18 189 3
45 28 3
77 104 3
26 44 1
141 174 2
163 24 3
3 139 1
86 128 3
125 72 3
140 159 2
70 195 2
32 190 3
63 197 3
130 35 2
28 106 3
65 115 1
146 183 2
150 185 3
149 65 2
144 186 2
71 27 3
20 156 1
173 120 2
162 74 3
97 70 3
59 197 3
81 89 3
3 34 1
46 133 3
149 159 3
11 168 3
176 159 3
129 160 3
120 20 1
101 177 2
136 17 3
109 98 3
155 6 2
77 82 3
118 191 2
198 127 2
57 39 3
16 138 3
159 43 2
102 53 3
40 53 3
100 133 3
60 69 3
130 182 2
168 31 3
131 63 3
50 147 1
143 49 2
152 54 3
37 142 1
29 153 2
85 47 3
187 68 3
133 198 2
181 150 3
191 53 1
173 125 2
131 42 3
78 109 1
72 56 3
164 101 3
191 35 1
142 182 2
46 21 3
156 110 1
107 88 2
147 71 3
94 69 1
136 37 2
137 60 3
112 52 1
68 182 2
30 52 3
143 107 1
136 197 2
85 31 3
86 46 3
81 128 3
111 73 3
15 139 3
26 180 2
196 190 3
24 65 1
25 23 2
138 126 3
155 76 3
149 120 2
135 86 3
113 178 3
174 58 2
114 198 3
168 7 3
56 47 2
8 158 3
110 148 1
143 195 3
28 3 3
169 62 3
160 141 2
46 131 3
103 34 3
79 84 2
177 49 3
66 109 3
59 121 3
53 137 3
30 36 2
191 28 3
162 186 3
102 91 2
39 101 2
49 97 3
124 67 3
174 166 2
196 108 3
176 127 3
127 20 3
6 159 3
156 25 1
58 27 2
138 35 3
37 108 2
140 115 3
30 108 3
70 3 1
103 68 3
44 72 3
143 122 3
126 192 2
62 116 3
157 145 1
75 13 2
84 170 3
23 146 1
1 101 2
98 173 3
149 175 1
162 80 2
157 59 3
147 79 2
116 186 2
193 85 3
67 65 1
177 135 2
76 138 3
169 178 2
141 11 2
49 139 3
179 122 1
178 189 2
169 24 3
199 17 2
134 82 2
180 151 3
71 165 2
197 144 2
54 190 3
124 192 3
20 102 2
38 6 3
30 11 3
74 94 2
110 105 3
94 82 2
95 105 2
56 90 3
19 77 2
94 129 2
71 122 3
175 140 1
151 184 2
183 88 3
170 32 3
117 177 2
87 156 3
2 122 3
69 108 3
139 31 3
194 85 3
49 177 3
124 148 3
27 100 1
197 156 2
152 63 3
125 133 2
196 180 2
102 84 3
31 100 2
171 60 2
189 121 3
54 66 1
117 149 2
184 188 3
97 175 1
36 123 2
10 93 3
52 15 3
9 76 2
71 65 3
102 14 3
180 184 2
83 145 3
180 190 1
135 114 2
79 12 3
168 82 3
39 135 2
125 139 3
60 142 1
71 130 3
133 25 3
107 118 1
84 98 2
4 72 3
23 14 1
55 88 2
174 191 3
45 169 3
48 21 2
166 178 3
159 178 2
74 168 2
186 105 3
98 14 1
85 138 2
20 171 3
189 58 1
180 200 2
183 7 3
155 197 1
13 42 2
197 161 3
22 19 1
38 192 2
167 123 3
135 101 3
170 129 2
167 131 3
9 184 3
119 196 2
188 190 3
169 196 2
46 11 2
20 67 3
54 92 1
12 105 2
50 143 3
132 160 1
128 166 2
133 70 3
52 47 1
190 81 3
55 149 3
192 108 1
44 188 2
167 113 3
26 187 1
5 52 2
5 86 3
120 177 1
87 157 2
96 174 3
146 110 3
28 51 2
138 188 3
45 170 1
70 77 2
87 15 3
51 186 1
37 35 2
119 54 3
166 92 3
109 146 3
87 171 3
183 113 2
74 108 2
66 200 3
80 33 3
1 51 2
71 115 3
187 142 1
174 113 2
129 155 3
56 183 3
100 154 2
160 99 3
129 58 1
178 60 2
138 124 3
31 198 2
111 40 2
187 195 3
86 47 2
199 77 3
14 12 3
159 132 1
172 114 2
42 6 3
43 124 3
1 108 2
70 170 3
116 19 1
197 51 2
70 98 3
91 171 3
122 140 2
10 156 3
133 51 3
81 160 3
194 179 3
111 23 2
82 196 2
88 18 3
130 117 2
125 59 3
12 52 3
96 194 3
88 47 3
19 198 3
117 10 1
46 156 2
195 84 3
189 8 1
172 179 2
138 115 3
58 176 1
45 183 2
171 175 3
87 148 1
192 78 2
114 25 3
62 160 1
89 49 2
127 197 3
10 24 2
139 24 2
100 139 3
152 193 2
32 76 2
78 28 3
197 121 2
111 30 2
183 127 3
94 12 1
42 86 2
60 51 3
177 79 1
59 66 2
43 30 3
4 3 3
6 157 3
102 122 3
183 100 1
179 143 2
151 118 3
74 61 3
165 84 2
61 37 3
184 145 2
134 176 3
136 10 3
34 33 1
37 3 2
193 76 3
37 26 2
106 65 2
144 127 3
56 146 1
107 179 3
28 147 3
73 197 3
37 166 2
88 51 3
64 163 2
35 137 2
75 180 3
108 21 1
148 70 3
114 62 3
17 53 1
81 153 2
9 67 3
153 166 2
169 17 2
21 162 3
120 140 1
191 112 2
142 186 3
45 175 1
24 132 2
9 114 3
170 154 1
33 123 2
181 49 3
171 125 2
66 57 3
96 118 3
195 12 2
185 154 2
152 139 3
167 18 2
98 79 3
121 182 3
168 66 1
43 107 2
101 175 3
76 56 1
35 131 2
110 56 3
59 109 1
174 89 3
78 31 3
75 121 1
196 80 2
109 116 3
44 169 3
115 86 3
140 50 3
7 12 3
75 136 2
132 48 3
178 87 1
126 73 2
171 96 3
198 71 1
45 74 2
48 34 3
107 105 1
9 12 2
79 34 3
94 145 2
38 33 3
31 52 3
73 189 3
166 85 2
102 147 3
171 177 1
16 144 3
148 42 3
186 144 2
61 99 2
2 37 3
16 108 1
2 168 3
16 117 3
48 135 1
39 100 2
78 39 3
107 163 2
87 143 2
75 53 3
146 22 1
158 79 2
100 141 3
23 121 2
176 18 3
74 23 3
85 188 2
24 184 2
185 67 3
52 3 1
69 59 2
127 48 3
184 17 1
151 67 2
153 38 3
72 98 2
100 159 3
105 144 3
163 103 3
8 80 2
135 11 3
191 70 3
88 165 2
185 155 3
136 130 1
190 20 3
118 42 3
78 141 2
89 102 2
135 51 3
58 38 2
62 39 2
131 110 3
22 161 1
41 122 2
49 24 3
134 99 2
190 38 2
75 179 3
35 44 1
164 199 2
71 22 3
124 71 1
199 101 3
143 155 3
24 156 2
15 22 2
44 25 3
41 104 1
192 4 2
160 190 3
146 58 1
181 138 2
89 79 3
163 14 1
199 10 2
110 51 3
67 112 3
17 199 2
122 160 3
60 117 1
36 97 2
78 51 3
64 135 1
113 122 3
80 135 3
169 30 2
70 17 3
36 22 3
13 27 2
154 151 2
107 162 3
36 83 1
86 119 2
35 116 3
140 150 1
37 96 3
184 16 3
96 187 3
15 165 2
169 34 3
121 175 1
137 37 3
105 198 3
165 78 3
135 158 2
192 17 3
53 165 1
183 67 3
13 128 3
14 77 2
159 55 2
198 99 3
3 106 2
140 113 2
165 100 3
168 114 2
6 170 2
6 68 3
148 127 1
198 142 2
107 100 3
19 196 1
34 102 2
113 105 3
56 144 2
104 154 2
136 111 3
169 184 1
138 176 2
184 88 3
181 199 1
109 175 3
4 19 3
34 195 2
183 34 2
115 2 3
128 110 3
105 145 2
2 130 3
18 48 1
42 119 2
18 47 3
138 174 3
101 2 2
121 134 3
62 180 1
81 105 2
158 34 3
52 94 3
19 50 3
197 37 3
126 48 3
90 146 3
62 90 3
196 42 1
192 199 2
92 78 3
107 39 1
184 89 2
178 90 3
101 121 1
17 110 3
12 111 3
39 175 1
148 55 2
41 83 3
116 147 1
52 71 3
144 169 3
198 126 3
173 69 2
109 158 3
22 33 2
143 76 2
132 114 3
189 74 1
165 149 2
85 180 3
125 3 2
4 47 3
87 150 3
183 98 2
138 72 3
139 98 3
115 17 1
44 122 2
187 180 3
32 111 1
192 180 3
170 29 3
115 124 1
48 28 3
35 164 3
184 80 1
34 107 2
45 2 3
176 26 3
52 155 2
77 125 3
94 164 3
169 73 2
50 191 3
93 147 1
11 80 2
142 88 3
62 48 2
89 173 2
128 191 3
143 61 1
103 109 2
169 120 3
67 156 1
163 70 2
21 153 3
194 22 2
86 103 2
86 171 3
12 166 1
7 180 3
135 166 3
129 154 3
120 58 3
141 112 3
136 167 1
80 86 2
49 51 3
156 139 2
8 59 2
92 59 3
142 33 2
64 119 3
9 28 3
98 112 1
114 85 2
79 6 3
28 101 2
40 139 2
196 194 3
188 122 1
130 141 2
156 77 3
167 145 1
35 128 2
199 135 3
190 61 3
54 123 2
4 84 3
42 97 1
80 122 2
133 74 3
128 8 3
18 35 2
46 96 3
70 117 1
115 151 3
153 200 3
77 85 1
110 93 2
55 122 3
197 128 1
100 130 2
117 141 3
21 31 1
3 32 2
139 48 3
49 122 2
52 194 2
179 167 3
169 97 1
140 123 3
32 39 3
98 40 2
51 103 2
85 175 3
20 43 1
6 108 3
113 196 3
137 151 1
184 21 3
110 176 3
193 46 1
74 3 3
137 147 3
69 123 2
37 97 2
116 25 3
149 70 2
10 19 2
62 47 3
184 94 3
114 101 2
140 180 3
167 117 3
63 69 2
114 31 3
23 109 1
100 186 3
123 125 3
52 196 1
132 118 2
17 67 3
17 54 1
88 39 2
21 134 3
116 13 1
30 100 3
141 119 3
142 104 1
171 81 2
113 15 3
81 82 1
190 163 2
112 67 3
162 72 2
99 123 2
165 96 3
160 41 3
91 154 3
199 14 3
120 147 3
101 191 2
45 176 3
55 21 3
186 22 2
55 8 3
58 86 1
6 40 2
186 100 3
135 171 1
92 175 3
107 98 3
72 20 1
63 41 3
180 118 3
48 22 2
6 156 2
27 20 3
147 85 1
170 82 3
115 97 3
71 3 2
111 142 2
103 166 3
119 89 2
164 4 2
62 176 3
167 52 3
166 167 2
159 85 3
172 188 1
4 135 2
120 87 3
137 81 1
113 174 2
22 157 3
152 134 3
33 90 2
70 4 3
16 27 3
86 180 2
85 24 3
84 133 1
155 120 3
92 142 3
186 178 3
141 165 2
76 46 3
126 102 1
50 13 2
70 111 3
56 174 1
159 128 2
159 56 3
98 126 1
131 45 3
20 142 3
164 58 1
183 58 2
151 44 3
27 148 1
141 7 2
91 11 3
116 10 2
106 177 2
77 193 3
9 40 3
122 10 2
190 127 3
124 3 2
152 129 2
139 105 3
32 138 3
67 119 2
76 24 3
192 15 1
172 182 2
15 6 3
37 46 1
39 64 2
82 3 3
161 9 3
164 151 3
161 14 3
110 30 1
99 143 3
8 173 3
173 110 1
105 110 3
175 22 3
77 172 3
75 49 2
81 134 3
8 41 3
119 14 2
149 64 3
78 34 3
161 155 2
160 142 3
38 8 1
159 72 2
124 6 3
81 29 1
45 119 2
82 103 3
154 152 1
27 153 3
78 195 3
162 198 2
72 127 2
32 170 3
91 30 2
142 141 2
15 73 3
157 75 3
76 135 2
67 196 3
144 50 2
96 39 3
197 195 3
133 119 1
75 126 3
135 81 3
14 27 1
77 76 2
57 134 3
105 6 1
5 145 2
155 164 3
116 33 3
45 61 2
186 157 3
131 112 1
79 30 2
171 139 3
63 49 3
197 166 3
182 84 3
8 100 1
129 194 2
154 54 3
125 160 1
12 65 3
116 95 3
197 136 2
24 175 2
97 128 3
95 161 1
174 68 3
139 199 3
18 121 1
89 118 2
26 119 3
102 193 1
3 79 2
173 137 3
174 136 3
36 168 2
92 150 3
66 111 3
109 190 2
33 163 3
133 165 1
141 128 2
182 151 3
145 186 2
194 59 2
44 197 3
40 76 2
8 25 3
138 168 3
28 41 1
51 60 3
19 63 3
26 30 2
129 128 2
102 76 3
110 179 1
193 111 2
13 23 3
148 50 3
138 37 3
77 7 3
47 59 1
40 16 2
132 106 3
173 102 1
30 91 2
66 17 3
84 177 1
165 56 3
131 87 3
55 17 3
138 50 2
77 134 3
74 195 1
83 188 2
86 56 3
185 125 1
78 179 2
137 190 3
152 6 1
197 158 2
19 73 3
195 24 3
70 20 3
121 25 3
120 190 2
193 33 3
137 51 3
136 122 1
164 124 2
168 118 3
16 7 2
62 143 3
100 3 3
76 100 3
1 75 2
91 4 3
88 190 3
183 45 2
77 52 3
106 120 3
121 172 2
151 26 3
26 20 3
97 160 2
129 45 3
48 183 1
23 74 3
57 200 3
53 189 1
55 156 2
23 86 3
183 154 3
135 59 2
161 69 3
135 55 2
121 61 2
175 148 3
188 45 1
182 28 2
15 195 3
93 21 2
27 82 2
139 15 3
186 73 1
75 20 2
85 70 3
105 52 1
63 71 3
87 128 3
128 111 2
9 117 3
121 82 3
82 12 1
89 153 3
123 155 3
101 87 3
140 183 2
156 179 3
83 195 2
178 72 2
199 74 3
116 151 3
73 28 2
171 65 3
34 46 2
121 35 2
74 109 3
153 138 1
58 20 2
127 159 3
94 195 1
137 105 2
40 165 3
9 143 1
173 169 2
179 162 3
173 28 1
44 46 2
64 41 3
22 146 1
50 47 3
25 64 3
179 35 2
193 54 2
190 68 3
25 118 1
57 132 2
96 12 3
87 194 2
48 8 2
135 31 3
7 51 3
140 114 2
155 186 3
57 26 3
186 140 2
182 183 3
101 86 1
27 144 2
161 127 3
18 172 3
160 166 2
68 55 3
169 82 3
21 22 2
188 161 3
126 35 1
101 162 2
64 118 3
137 70 1
84 113 3
1 196 3
60 64 1
95 131 2
178 171 3
125 24 3
183 80 3
113 118 3
47 48 3
143 181 2
174 101 3
145 124 1
18 168 2
99 72 3
153 82 2
81 140 2
150 27 3
21 111 1
117 5 2
82 125 3
170 55 3
14 89 2
8 37 3
9 4 3
115 72 2
198 3 3
43 80 1
85 48 2
79 132 3
32 74 1
110 34 2
13 157 3
99 97 2
49 187 2
15 178 3
126 146 3
95 153 2
12 130 3
192 46 1
198 85 2
118 134 3
136 187 3
52 178 2
107 135 3
51 90 3
15 18 2
48 160 3
158 66 1
48 12 2
142 94 3
10 76 1
148 158 2
121 114 3
180 10 1
122 30 2
84 38 3
51 45 1
32 84 2
109 72 3
64 31 1
129 115 2
21 173 3
100 82 3
50 182 3
177 12 3
86 159 1
140 20 2
133 126 3
115 195 1
16 76 2
107 12 3
110 156 1
175 4 2
122 22 3
60 154 1
30 16 2
5 77 3
88 30 1
121 110 2
153 83 3
173 76 3
196 27 2
124 143 3
184 126 1
100 31 2
21 29 3
29 156 1
25 67 2
184 90 3
61 52 2
94 92 3
159 9 3
168 108 1
174 115 2
83 155 3
192 79 3
85 153 2
47 185 3
187 153 3
186 193 2
50 175 3
19 179 1
162 197 3
55 4 3
20 85 1
52 187 2
179 125 3
178 51 1
189 172 3
93 32 3
64 130 2
191 64 2
47 134 3
179 153 1
150 126 3
119 175 3
111 5 3
180 143 2
174 117 3
145 70 3
120 191 2
65 34 3
22 125 1
189 98 2
117 87 3
165 120 1
165 81 2
59 179 3
199 147 1
74 144 3
68 85 3
12 35 3
74 88 2
161 5 3
14 195 1
175 71 2
97 109 3
39 87 2
30 17 2
98 191 3
34 140 1
133 153 2
67 10 3
124 39 3
81 25 3
99 156 3
143 70 1
179 62 2
178 73 3
92 53 2
41 175 2
170 174 3
141 150 3
195 139 2
100 15 3
165 121 1
144 96 3
20 115 3
12 30 1
108 151 2
58 4 3
68 93 1
33 192 2
105 39 3
157 156 1
178 162 2
98 171 3
77 102 1
6 153 2
82 150 3
127 162 1
39 153 2
91 109 3
74 87 1
189 171 2
58 42 3
97 180 2
32 30 3
44 145 3
156 8 1
111 47 2
59 111 3
112 187 2
142 17 2
61 36 3
67 144 1
37 174 2
117 125 3
137 16 3
34 68 2
152 9 3
135 23 3
96 56 2
159 137 3
122 102 3
123 19 2
119 85 3
26 51 1
51 95 2
65 165 3
163 87 3
138 48 3
26 166 3
199 132 2
156 88 2
144 7 3
60 58 1
15 90 3
97 20 3
149 89 1
65 9 2
193 133 3
47 132 3
101 97 3
190 116 3
158 24 1
91 19 3
194 11 3
31 40 2
70 132 2
30 20 3
16 28 3
70 49 2
113 41 3
57 81 3
80 108 3
106 78 3
149 63 2
10 109 2
70 80 3
173 175 2
51 163 2
15 169 3
11 149 1
193 128 2
108 103 3
193 116 1
31 56 2
198 15 3
4 48 2
84 178 2
123 41 3
50 187 1
100 169 2
166 188 3
168 105 2
119 153 2
1 123 3
196 188 3
196 71 3
40 79 3
58 194 2
74 182 3
122 63 3
75 46 1
184 10 2
32 69 3
54 45 3
3 102 2
75 45 3
130 2 3
117 142 2
69 51 3
67 36 1
36 69 2
70 88 3
33 102 3
152 181 2
107 91 3
110 38 3
197 199 2
34 12 3
181 104 2
163 66 2
59 110 3
57 176 1
187 122 2
166 16 3
3 145 3
10 32 2
112 109 3
80 171 3
185 159 3
165 111 3
66 50 1
44 59 2
189 132 3
15 64 2
7 137 2
1 28 3
178 79 1
6 192 3
65 134 3
60 48 1
156 34 2
171 104 3
40 118 3
156 47 2
16 20 3
75 51 1
161 76 3
59 2 3
163 99 2
177 34 3
67 74 3
24 198 1
22 140 3
145 150 3
169 147 1
63 89 2
145 51 3
174 121 2
18 36 2
95 147 3
68 149 3
162 11 3
129 78 3
70 128 2
40 88 2
12 92 3
161 179 1
83 200 2
32 183 3
160 164 1
39 66 2
14 148 3
164 51 3
71 134 3
99 91 3
177 107 1
128 122 2
152 74 3
129 199 1
73 74 2
68 123 3
192 63 3
138 127 2
154 146 3
59 156 2
198 38 2
180 92 3
40 14 3
95 156 2
134 170 3
49 137 1
43 55 2
102 79 3
27 17 1
37 200 2
37 163 3
88 153 1
182 95 2
82 47 3
183 140 2
102 117 3
117 59 3
91 167 2
151 129 3
128 151 3
65 177 3
130 178 3
116 125 3
14 114 3
38 7 3
98 47 3
160 143 3
48 57 3
79 86 3
145 77 1
194 10 2
39 179 3
54 29 2
124 55 2
115 131 3
158 73 3
36 142 3
145 200 3
157 104 1
154 191 2
179 55 3
120 53 1
10 166 2
151 150 3
190 130 2
61 136 2
9 132 3
102 152 1
16 46 2
84 34 3
127 42 2
62 69 2
91 55 3
14 165 1
62 158 2
84 3 3
44 167 1
46 68 3
31 33 3
154 75 1
191 166 2
143 81 3
52 91 1
97 81 2
62 188 3
176 68 1
157 36 2
86 34 3
10 178 3
124 164 2
142 191 3
92 57 2
90 173 3
114 184 3
147 47 2
88 180 3
28 33 3
183 119 3
90 155 2
14 161 3
158 162 3
138 149 2
191 23 3
104 121 1
183 52 3
48 126 3
40 111 2
57 164 2
82 2 3
171 50 2
2 83 3
101 107 3
22 42 1
113 162 2
52 20 3
192 41 1
55 7 3
142 75 3
181 107 1
110 63 2
66 40 3
137 80 2
193 8 2
120 170 3
167 62 3
76 58 2
28 26 3
22 84 3
149 160 2
199 55 3
91 145 2
176 166 2
150 86 3
106 169 1
29 4 2
196 179 3
196 75 2
87 9 2
38 178 3
160 42 2
65 113 2
134 113 3
42 136 3
34 89 2
101 158 3
110 177 1
6 160 2
90 70 3
86 100 1
146 7 2
69 137 3
106 12 1
67 100 2
130 189 3
1 84 1
26 53 2
97 157 3
48 61 1
161 56 2
100 155 3
187 72 1
116 175 2
109 168 3
132 123 1
141 16 2
18 194 3
72 157 2
104 84 2
32 128 3
145 180 3
24 168 3
168 65 3
48 118 3
87 167 2
143 15 3
16 47 1
149 178 3
29 5 3
57 65 1
128 99 3
174 7 3
9 64 2
122 90 2
53 40 3
123 121 3
90 10 3
1 106 3
110 55 1
109 103 2
124 93 3
3 52 1
31 23 2
146 191 3
44 20 2
155 79 2
191 99 3
54 165 3
165 123 2
7 158 3
34 164 3
142 152 3
46 86 3
110 45 3
170 49 2
167 24 3
110 122 3
52 10 3
171 173 3
143 171 2
39 67 2
67 129 3
109 88 3
64 142 2
143 24 3
124 90 1
88 108 2
17 84 3
43 28 2
158 182 3
21 8 3
49 66 1
9 109 2
139 190 3
187 50 1
139 47 2
62 133 3
194 137 1
150 147 3
88 62 3
68 109 2
78 199 2
110 107 3
138 99 3
95 114 3
133 67 3
177 14 1
26 199 2
120 130 3
54 198 1
97 76 2
50 167 3
162 178 2
161 32 2
74 67 3
78 180 3
19 199 2
130 134 3
132 109 3
27 113 2
112 18 3
190 132 1
95 83 2
157 7 3
15 111 3
122 41 2
86 79 3
75 168 1
15 95 2
197 41 3
111 151 1
185 86 3
110 160 3
58 124 1
123 172 2
15 5 3
6 15 3
175 20 3
153 12 3
161 134 2
165 71 2
144 139 3
182 37 3
60 2 2
192 55 3
6 107 1
138 54 2
191 116 3
20 18 3
99 200 2
123 45 3
34 149 1
168 36 2
103 70 3
83 44 1
32 35 2
59 81 3
115 114 1
169 77 2
78 86 3
118 148 1
145 191 2
190 14 3
51 176 2
78 150 2
88 147 3
9 49 2
114 44 2
178 175 3
89 74 1
44 181 2
166 24 3
192 179 1
21 92 3
130 73 3
125 80 2
118 170 3
48 19 3
105 14 1
115 28 3
61 176 3
185 8 1
155 124 2
80 150 3
180 136 1
30 46 3
193 26 3
1 193 1
82 97 2
100 192 3
1 185 1
158 87 3
56 171 3
135 148 2
163 97 3
160 162 3
104 164 2
43 125 3
77 51 3
178 107 3
192 190 2
100 171 3
106 167 3
151 60 2
165 5 3
49 60 3
17 65 2
83 107 3
129 87 2
6 120 2
103 131 3
79 184 3
66 2 3
133 89 3
70 171 2
185 98 2
64 65 3
109 183 2
12 177 3
199 155 3
2 48 3
157 177 2
183 68 3
131 58 2
88 49 3
93 19 3
121 56 3
187 198 3
119 158 3
182 195 1
33 153 2
66 151 3
113 77 1
102 165 2
103 182 3
195 76 1
148 15 3
116 133 3
180 199 3
129 73 2
151 59 3
123 188 1
10 174 3
147 77 3
34 57 2
23 54 2
112 73 3
169 83 2
187 182 2
13 187 3
157 158 2
96 62 2
94 136 3
156 70 1
72 192 2
161 82 3
21 26 2
154 128 2
85 40 3
37 19 3
133 138 2
118 116 3
62 34 3
38 115 2
104 167 3
183 5 1
149 177 3
60 107 3
72 178 2
43 140 2
110 28 3
144 2 1
138 4 2
43 5 3
62 41 1
38 133 2
180 67 3
154 117 2
14 49 2
116 96 3
111 19 1
50 142 2
43 113 3
9 97 1
121 138 2
10 39 3
115 13 1
183 99 3
48 179 3
161 193 1
31 75 3
60 103 3
127 143 2
136 199 2
6 57 3
146 125 1
33 72 2
159 103 3
65 48 2
102 7 2
91 69 3
151 38 3
44 136 2
157 33 3
45 36 1
98 183 2
173 159 3
196 102 2
176 42 2
35 151 3
104 156 1
15 105 3
118 136 3
195 5 1
5 32 2
13 191 3
89 187 3
79 28 2
111 138 3
112 196 2
72 162 2
8 49 3
67 72 3
3 186 3
100 134 3
34 194 2
35 133 2
150 133 3
116 23 3
77 139 2
160 30 3
11 200 1
42 124 2
7 54 3
46 73 1
160 171 3
108 6 3
24 5 3
186 98 2
87 97 3
36 103 2
73 115 3
65 192 3
168 102 2
169 155 2
77 95 3
95 14 1
46 83 2
182 63 3
20 72 1
127 92 2
149 126 3
65 183 2
164 156 2
188 196 3
51 91 3
154 71 2
33 125 3
140 160 3
115 71 3
94 59 3
30 173 2
187 103 2
45 117 3
121 39 1
168 41 2
121 144 3
22 163 2
52 98 2
178 10 3
98 82 1
32 140 2
116 45 3
181 27 2
170 12 3
135 126 3
16 75 1
9 66 2
3 66 3
147 195 1
112 61 2
45 173 3
53 104 1
177 164 3
178 130 3
77 34 1
32 185 2
123 31 3
106 77 2
108 26 2
1 68 3
27 29 2
63 84 2
65 19 3
176 14 1
53 49 3
75 86 3
64 140 3
16 62 2
82 122 3
3 27 3
80 109 2
39 199 3
134 24 1
10 34 2
77 175 3
183 23 1
28 114 2
125 152 3
69 122 3
189 62 2
93 120 3
88 85 1
28 35 2
166 45 3
36 128 1
188 75 2
114 88 3
114 135 2
4 38 2
105 30 3
46 85 3
102 18 3
185 68 3
188 104 1
6 27 3
61 140 3
85 149 1
24 11 2
117 185 3
51 48 2
143 101 2
41 27 3
96 103 2
15 174 2
155 147 3
79 96 2
76 175 2
162 129 3
134 50 1
165 187 3
133 39 3
31 109 1
66 60 2
166 197 3
73 48 2
133 105 3
139 100 3
143 33 1
88 37 2
67 194 3
152 114 2
31 46 2
114 166 3
36 81 3
32 43 2
22 107 3
114 193 1
164 71 3
112 4 3
146 122 3
25 160 2
130 167 3
104 161 3
37 125 3
57 43 3
122 17 3
99 55 3
24 167 3
110 170 1
130 42 2
63 115 3
30 53 2
91 147 2
72 91 3
98 145 1
27 130 2
198 5 3
145 50 1
13 24 2
14 156 3
46 25 1
117 43 3
199 133 3
6 100 2
93 141 2
9 191 3
144 157 1
96 129 2
165 29 3
184 180 2
188 185 3
56 17 3
196 106 1
122 132 2
42 138 3
167 32 1
120 134 2
128 192 3
181 180 1
35 54 2
146 106 3
170 105 1
33 146 2
167 81 3
85 199 1
109 167 3
186 181 3
7 47 3
174 142 2
125 46 3
61 194 1
28 151 2
53 94 3
144 59 3
157 76 2
191 62 3
121 36 3
8 199 2
15 141 3
83 7 3
94 123 2
91 85 3
91 149 1
77 14 2
106 174 3
198 150 1
191 104 2
33 12 3
30 156 1
152 131 3
2 103 3
147 93 1
29 64 2
57 174 3
175 69 1
25 168 2
38 83 3
12 40 2
80 31 2
146 47 3
24 171 1
76 111 3
125 154 3
5 199 3
191 126 3
75 5 3
170 98 1
70 118 2
64 199 3
14 44 1
83 14 2
197 126 3
3 198 3
42 84 2
147 150 3
38 163 2
179 130 2
116 198 3
32 72 1
152 94 3
24 71 3
40 63 3
140 88 2
159 10 3
198 113 1
36 74 3
99 105 3
122 174 1
172 73 3
18 39 3
69 29 1
147 154 3
166 115 3
71 43 1
192 89 2
112 172 3
180 187 3
175 160 2
16 164 3
18 185 1
136 16 2
3 188 3
166 189 3
37 15 3
125 163 3
95 110 1
126 116 2
122 146 3
179 41 3
39 73 2
81 48 3
81 189 2
4 63 3
34 160 3
159 197 2
181 182 3
25 113 3
63 171 2
77 13 2
54 27 3
82 58 2
84 47 2
177 154 3
190 11 3
38 144 3
22 41 3
119 180 1
65 187 2
52 36 3
176 132 1
6 131 2
44 85 3
47 96 1
43 92 2
4 28 3
35 72 1
185 96 2
9 103 3
51 145 3
117 86 2
28 99 3
69 197 1
40 30 3
140 127 3
105 182 1
131 30 2
164 113 3
58 143 2
124 187 2
33 51 3
104 99 1
91 44 3
76 193 3
176 155 3
166 6 2
78 177 3
19 171 1
72 50 3
80 174 3
68 173 1
78 181 2
31 89 3
146 4 2
129 24 2
92 2 3
2 24 3
51 134 2
4 180 3
167 51 2
66 100 2
115 91 3
9 174 3
86 68 2
91 98 3
150 91 1
3 55 2
163 187 3
199 116 1
137 182 2
120 163 3
1 72 1
33 113 2
177 23 3
81 127 3
59 7 2
54 113 3
114 162 1
181 193 2
2 175 3
143 168 1
82 80 2
157 77 3
27 164 1
199 108 2
177 45 3
153 131 2
71 126 2
141 22 3
83 126 3
2 156 2
10 141 3
11 163 1
156 80 2
100 147 3
41 84 1
181 200 2
22 180 3
16 116 2
100 175 3
198 107 3
90 172 2
114 122 2
16 190 3
64 171 3
21 77 2
166 22 3
151 49 3
88 31 2
161 51 3
11 20 2
154 33 3
178 188 3
43 74 2
105 75 3
199 157 3
123 51 3
69 115 2
45 83 3
155 42 1
188 141 2
12 142 3
5 87 1
198 188 3
68 8 3
155 157 2
100 74 2
174 50 3
23 76 1
11 52 3
50 135 3
121 151 1
178 140 2
170 85 3
22 54 2
33 30 3
189 127 3
92 87 1
50 137 2
149 45 3
143 112 1
13 46 3
142 89 3
13 20 2
23 187 2
142 185 3
63 43 2
136 195 3
31 18 3
1 35 1
187 36 2
128 86 3
31 61 1
