500 214600
236 486 2
190 420 3
178 303 1
340 274 3
161 139 3
252 178 3
156 324 2
420 15 3
333 189 2
287 428 2
391 73 3
360 248 2
172 148 2
492 277 3
273 430 1
177 443 2
221 353 3
244 464 1
371 438 2
288 107 3
428 454 2
420 244 2
81 349 3
349 212 1
20 371 3
312 448 3
46 468 2
352 312 2
36 129 3
412 43 1
303 188 2
244 242 3
426 29 2
156 262 3
307 217 3
349 338 1
410 255 2
422 394 3
243 422 3
144 205 2
132 26 3
427 52 3
406 342 2
316 302 3
280 292 3
135 478 2
13 383 3
454 7 2
414 221 3
148 110 3
363 36 2
340 119 2
490 422 3
335 325 1
342 16 2
397 61 3
491 119 3
115 218 3
50 18 3
328 325 1
136 464 3
103 205 3
412 135 1
354 401 2
206 14 3
15 301 1
302 251 2
32 91 3
354 477 1
469 175 2
186 61 3
179 253 1
311 12 2
182 327 3
351 163 1
105 234 2
469 241 3
257 34 3
141 60 2
179 18 3
301 434 1
294 76 2
81 324 3
215 227 3
270 391 2
331 315 3
319 107 2
420 308 3
239 306 3
107 142 2
317 282 3
380 376 3
449 307 3
476 280 2
384 90 3
383 216 3
397 173 3
87 166 3
101 30 1
249 300 2
296 456 3
285 257 3
404 342 3
111 254 3
406 451 3
24 168 3
87 463 3
229 455 1
331 36 2
336 498 3
465 273 1
496 297 2
31 83 3
218 437 3
234 384 2
238 257 3
365 2 1
256 401 2
329 392 3
3 171 1
114 314 3
200 238 3
347 71 1
332 212 3
354 61 3
342 288 3
215 230 3
272 318 3
155 381 1
157 267 2
323 106 3
441 130 1
63 249 2
111 500 3
264 345 3
306 473 3
428 196 3
325 348 2
111 47 3
86 334 3
45 100 1
377 8 2
293 166 3
52 460 2
282 152 3
152 160 3
304 141 2
281 64 2
277 341 3
162 403 3
366 54 2
18 39 3
211 469 1
393 16 2
72 437 3
132 290 2
198 496 2
213 466 3
135 133 2
13 284 2
241 499 3
99 352 1
468 454 3
323 210 3
34 121 2
46 216 2
256 208 3
313 428 3
236 35 2
452 193 3
196 308 1
299 491 3
328 173 3
16 409 2
463 426 3
1 230 3
61 113 3
497 375 2
423 447 3
98 247 1
140 300 2
169 262 3
207 43 2
97 163 3
222 290 3
250 314 2
197 45 2
394 185 3
172 360 1
351 236 2
203 140 3
494 392 1
392 19 3
259 443 3
118 241 1
374 181 2
388 441 3
144 415 3
186 297 3
443 472 3
372 302 2
193 280 2
301 224 3
68 488 2
445 171 2
290 169 3
461 401 1
386 48 2
110 65 3
318 136 1
442 203 3
295 499 3
318 361 3
461 201 2
266 227 3
464 306 3
492 399 2
367 162 3
210 148 2
38 295 2
395 302 3
259 482 1
217 476 2
187 24 3
372 93 2
351 304 3
468 364 3
400 489 1
340 325 2
222 54 3
357 449 1
423 405 2
88 492 3
43 465 2
72 26 2
129 381 3
341 126 3
107 390 3
228 201 3
15 308 3
168 421 2
308 220 3
498 141 3
23 68 2
314 317 3
264 500 1
32 105 2
36 414 3
141 125 1
233 97 2
43 450 3
462 270 3
321 471 2
350 205 3
167 329 1
442 317 2
230 151 3
111 21 3
194 109 2
247 4 3
88 91 3
207 102 2
175 343 3
170 319 1
281 315 2
415 202 3
22 318 1
84 494 2
443 424 3
396 324 2
141 222 2
110 360 3
141 432 2
225 363 2
99 206 3
58 168 1
69 151 2
431 171 3
63 304 1
100 141 2
379 233 3
155 420 3
275 157 2
252 108 3
7 449 1
341 106 3
14 26 3
331 95 3
429 52 2
101 14 3
482 171 1
393 145 2
491 79 3
52 428 2
498 457 2
63 396 3
244 302 1
495 76 2
37 16 3
162 161 1
290 470 2
92 106 3
1 400 1
163 21 2
421 38 3
160 201 1
10 403 3
278 476 3
290 49 1
403 54 2
164 5 3
410 193 2
483 225 3
207 364 3
193 441 2
238 430 3
81 486 3
94 98 2
413 91 3
432 104 3
290 408 3
327 349 3
30 345 3
46 13 3
297 79 2
467 67 3
226 407 1
85 6 2
473 367 3
269 345 1
52 320 2
267 408 3
69 185 2
405 338 2
333 405 3
150 285 3
131 443 2
183 87 3
221 271 3
90 365 3
448 234 3
368 65 1
413 215 2
452 65 3
139 3 1
177 187 3
478 108 3
402 25 1
282 131 2
476 195 3
405 125 2
174 433 2
325 405 3
320 39 1
95 406 2
239 481 3
117 11 3
323 38 2
70 478 3
286 47 2
126 239 2
57 428 3
331 359 1
248 483 3
454 384 3
229 485 1
90 408 3
492 341 3
429 450 1
25 404 2
302 261 3
234 184 3
28 223 2
341 151 3
297 76 1
431 272 2
475 91 3
168 113 2
275 231 2
38 37 3
154 115 3
18 497 2
298 229 3
109 364 2
35 158 2
19 23 3
17 253 2
102 43 2
45 421 3
137 197 1
180 18 3
364 161 3
185 400 1
364 105 2
476 24 3
154 496 2
258 377 2
455 330 3
423 259 3
477 94 3
313 267 3
390 448 3
69 306 2
32 180 3
284 251 2
179 35 2
52 451 3
363 45 2
247 429 2
472 213 3
412 483 1
457 446 3
495 38 3
118 112 1
303 442 3
395 390 3
55 495 1
101 54 2
414 314 3
172 32 2
321 251 2
270 58 3
492 47 2
354 389 2
358 234 3
52 315 2
431 355 3
14 182 3
322 284 1
139 378 2
302 406 3
150 470 1
33 172 2
327 386 3
102 189 1
50 118 3
459 160 3
194 293 2
118 248 2
217 172 3
286 496 2
34 143 2
65 157 3
59 354 3
409 377 2
293 377 3
388 318 3
80 479 2
33 307 3
46 308 3
292 411 2
387 391 3
471 448 2
369 331 3
257 172 3
410 64 1
27 281 2
35 128 3
235 378 2
407 21 2
479 46 3
87 125 1
207 51 2
160 88 3
344 368 1
316 203 3
78 290 3
241 83 2
252 20 3
286 255 3
293 259 3
124 162 3
243 445 3
188 433 2
213 66 3
27 89 3
76 367 1
121 414 3
470 249 3
430 74 1
357 150 2
102 316 3
247 476 1
365 3 2
165 443 3
355 130 2
333 28 2
363 13 3
187 56 1
353 136 3
306 399 3
226 141 1
377 119 2
177 316 3
62 467 1
427 298 2
363 263 3
356 319 3
223 193 3
310 264 3
470 77 1
41 404 2
68 465 3
437 145 2
76 226 2
50 47 3
107 172 1
194 284 2
276 381 3
420 281 3
67 193 2
110 62 3
424 213 2
144 286 2
400 290 3
471 66 1
35 405 2
391 363 3
232 460 1
171 190 2
232 379 3
111 207 2
34 394 2
224 19 3
403 207 1
64 371 2
494 289 3
353 264 1
13 370 2
284 493 3
318 85 1
113 21 3
494 247 3
53 94 2
79 70 2
244 178 3
104 380 1
83 153 2
120 238 3
191 383 1
327 493 2
478 182 3
195 184 2
140 289 2
303 327 3
427 25 1
267 462 2
317 187 3
473 411 2
147 223 2
380 260 3
83 292 3
104 235 2
424 34 3
44 360 1
358 33 2
12 370 3
307 101 1
301 50 2
50 282 3
474 22 1
156 473 3
429 425 3
406 372 3
159 463 2
355 448 3
83 170 2
178 133 2
257 226 3
33 331 1
319 283 2
494 316 3
281 56 2
45 128 2
468 467 3
171 8 3
60 497 3
176 182 3
290 195 3
18 105 2
310 177 3
412 383 1
477 312 3
319 376 3
330 79 1
128 359 2
179 66 3
408 322 3
448 19 3
470 128 3
44 312 1
329 156 3
330 359 3
421 453 1
453 222 2
358 484 3
243 267 2
358 260 2
182 477 3
215 248 1
24 119 2
208 314 3
153 158 1
60 43 2
81 50 3
172 270 1
57 369 3
77 231 3
465 314 1
166 424 2
131 205 3
492 75 1
22 391 2
120 118 3
406 5 2
221 330 2
265 11 3
482 381 1
371 77 2
254 326 3
271 356 3
215 408 2
81 17 3
153 135 2
262 372 3
487 347 3
187 474 2
386 396 2
296 402 3
430 156 1
477 398 2
310 167 3
198 54 1
320 428 2
479 485 3
34 369 1
384 250 3
134 488 3
432 218 1
141 11 2
47 473 3
275 108 2
279 13 2
439 437 3
20 227 1
163 272 3
465 214 3
37 225 2
61 26 2
265 205 3
35 281 1
308 388 2
268 40 3
447 478 2
163 96 2
392 239 3
268 154 3
163 32 2
295 470 3
256 22 3
464 205 2
344 29 3
492 99 2
240 495 2
81 400 3
167 299 3
212 42 2
320 181 3
25 433 3
330 121 2
424 197 3
265 367 3
141 467 2
55 423 3
457 480 1
102 311 3
7 114 3
121 430 3
41 146 2
224 226 3
180 56 2
207 175 2
108 58 3
185 96 2
103 340 3
431 321 3
253 180 1
455 108 2
443 410 3
419 196 3
233 330 2
231 431 3
3 283 2
239 138 3
228 351 3
384 440 2
64 439 3
340 233 3
164 445 3
33 150 2
27 458 3
475 265 1
233 52 2
178 101 3
80 498 3
385 174 2
28 282 3
102 339 3
350 366 2
439 78 3
159 481 2
382 448 2
159 240 3
110 28 1
389 51 2
329 317 3
359 230 2
109 186 2
116 102 3
203 394 1
143 316 3
61 461 3
283 431 1
485 395 2
204 153 3
234 88 3
57 387 3
159 146 3
294 432 3
63 60 3
160 172 3
134 398 3
364 11 2
421 452 3
278 446 1
493 375 3
67 81 3
190 105 1
110 348 3
339 451 3
425 317 1
360 100 2
253 89 3
203 158 3
306 179 3
467 346 3
281 118 3
491 132 2
342 56 3
382 267 2
276 454 2
117 292 3
149 180 1
16 451 2
110 410 3
439 473 3
386 472 2
247 7 3
138 83 1
447 287 3
36 245 3
132 100 1
176 186 2
493 360 3
330 495 2
474 299 2
70 23 3
166 400 1
338 32 3
387 126 3
304 317 2
359 62 2
316 245 3
110 376 3
34 98 3
492 227 3
373 451 2
494 123 2
45 498 3
61 436 1
430 333 2
39 275 3
71 500 1
206 251 2
135 273 3
177 176 1
61 453 3
7 16 3
34 69 2
340 62 3
324 424 3
15 307 1
268 166 2
51 292 3
257 264 3
456 74 2
89 228 3
237 482 3
103 251 2
87 253 3
198 108 3
484 314 2
116 103 3
24 46 2
442 419 2
22 365 3
256 187 2
468 106 2
372 334 3
132 155 3
119 378 3
445 305 3
408 185 3
310 98 3
172 185 3
417 467 2
243 17 3
51 82 3
208 210 3
334 218 2
158 36 3
498 61 1
238 210 2
145 421 3
146 300 1
250 277 3
69 219 3
269 129 1
148 380 2
466 145 3
201 195 2
170 312 2
260 124 3
139 218 2
485 413 2
24 395 3
128 339 1
304 123 3
329 373 3
384 163 1
242 445 2
454 76 3
466 271 1
99 324 2
155 325 3
277 438 2
219 181 2
86 59 3
29 364 2
420 149 2
491 42 3
119 236 1
499 417 2
421 440 3
282 475 3
457 2 2
470 455 3
466 224 1
458 433 2
89 166 3
137 305 3
375 294 3
288 115 3
174 160 2
73 20 2
82 157 3
58 100 1
443 225 2
47 11 3
481 429 2
209 268 2
226 394 3
80 267 3
94 261 2
56 370 3
155 139 2
421 67 3
229 409 3
185 469 3
294 197 2
71 52 3
98 477 2
265 258 2
279 321 3
112 202 1
406 226 2
148 66 3
220 259 1
408 328 2
142 51 3
252 117 1
270 40 3
401 159 3
296 471 3
68 265 3
403 285 3
83 196 3
287 22 3
218 92 3
350 298 2
209 44 2
33 499 3
159 92 1
63 152 2
40 426 3
64 159 2
331 121 2
394 257 3
466 362 1
308 158 2
434 141 3
35 499 1
364 109 2
457 185 3
338 102 1
361 421 2
334 272 3
400 166 1
473 194 3
149 416 3
216 52 2
287 369 2
95 419 3
294 195 2
328 408 2
175 288 3
372 169 2
433 51 3
185 248 3
26 434 1
16 100 2
168 475 3
360 334 1
118 165 2
19 418 3
108 23 2
19 254 2
221 248 3
185 297 1
361 72 2
36 338 3
163 494 1
347 500 2
485 75 3
452 265 1
397 401 2
442 7 3
259 484 2
133 104 2
411 35 3
130 6 1
164 268 2
470 152 3
370 314 3
182 36 2
186 179 3
99 489 3
213 252 2
266 79 3
393 292 2
342 74 3
140 136 3
1 498 1
255 31 2
382 70 3
384 255 1
343 272 3
463 356 3
252 156 3
114 266 2
139 154 3
457 129 1
26 399 3
171 341 3
211 44 3
479 442 3
22 385 3
234 66 2
8 143 2
99 439 3
230 100 1
49 334 2
453 207 3
40 87 2
150 31 2
256 101 3
214 138 2
264 104 2
366 128 3
372 102 1
459 458 2
474 271 3
335 405 3
446 449 2
236 28 3
136 276 3
142 26 2
132 252 3
376 433 3
291 377 3
381 61 3
283 175 1
496 182 2
41 165 3
102 433 2
432 3 2
493 423 3
249 414 3
197 279 2
214 435 3
54 131 2
145 243 2
100 401 3
413 239 3
466 14 3
250 412 3
345 2 2
184 377 2
23 175 3
458 407 2
444 426 2
81 491 3
72 353 2
79 409 2
458 86 3
373 463 1
83 419 3
45 273 3
403 308 2
14 19 2
431 27 3
459 12 2
22 429 2
455 149 3
55 354 2
340 58 2
249 487 3
167 130 1
109 224 3
454 321 3
427 185 2
36 95 2
115 23 3
346 26 3
427 240 3
243 162 3
197 356 1
119 456 2
355 289 3
94 342 2
495 429 3
176 162 3
482 424 2
348 415 3
270 332 3
377 305 1
177 82 2
134 403 3
90 182 1
445 452 2
84 19 3
290 143 1
488 143 2
48 333 3
51 206 3
174 378 2
341 212 3
147 32 2
150 318 2
388 327 3
159 244 1
232 442 2
362 113 3
224 348 2
114 298 3
310 102 3
262 55 3
3 397 2
165 127 3
135 164 3
469 301 2
219 290 3
444 421 1
159 371 2
108 394 3
56 378 2
250 366 2
392 146 3
45 133 1
181 448 3
283 321 3
176 22 1
179 449 2
332 348 3
74 164 3
82 175 3
130 277 3
150 485 1
240 244 2
25 252 3
190 111 1
210 156 2
291 221 3
27 387 1
143 196 2
30 185 3
15 325 3
332 62 2
217 489 3
32 76 2
197 301 2
241 25 3
44 91 1
130 87 2
88 53 3
134 382 2
213 293 2
179 297 3
414 129 1
76 410 3
140 101 3
471 343 3
155 370 3
187 178 3
42 296 1
395 410 2
435 108 3
88 143 1
201 362 2
192 9 3
260 485 1
328 104 2
498 243 3
293 131 1
262 378 3
290 274 3
228 433 3
259 53 3
182 113 3
252 203 3
478 284 3
406 139 3
85 303 1
115 257 2
250 341 3
226 369 1
23 334 2
86 500 3
488 362 3
285 478 2
485 86 3
159 18 3
465 350 3
372 367 3
222 250 2
3 219 3
14 252 3
113 138 1
2 280 2
37 62 3
442 328 1
321 222 2
92 125 3
367 97 3
438 237 2
230 263 3
48 233 1
196 242 2
223 261 3
90 234 2
165 399 2
374 249 3
359 404 2
301 421 2
459 313 3
314 255 3
74 187 2
491 164 3
138 434 3
474 409 2
165 336 3
361 237 2
385 337 2
270 109 3
471 87 3
49 443 2
96 145 3
376 373 1
133 178 2
5 37 3
47 450 2
173 94 2
470 166 3
139 110 3
164 68 3
35 241 3
270 37 2
470 343 2
327 302 3
340 69 2
336 334 3
375 135 3
430 318 2
333 83 2
79 338 3
340 250 1
2 292 3
97 292 3
4 98 3
352 93 3
278 403 3
372 167 2
303 231 2
125 256 3
156 390 2
112 469 3
260 442 3
363 116 2
40 399 3
285 217 3
477 421 3
259 148 2
434 223 3
233 5 3
229 210 2
35 463 3
161 23 1
116 163 2
74 368 3
281 386 3
366 56 2
205 200 3
376 389 3
103 216 3
496 77 3
264 172 1
25 298 2
294 13 3
484 40 2
483 441 2
294 402 3
220 164 3
74 141 2
452 330 3
166 7 3
85 54 2
29 470 3
270 472 1
154 56 2
139 268 3
181 161 1
355 19 3
5 123 3
202 346 1
202 290 3
246 413 3
351 500 1
324 260 3
101 474 3
331 211 3
267 439 2
430 327 3
44 207 3
71 305 2
106 254 3
485 28 2
310 430 2
446 132 3
226 97 1
226 395 3
51 174 3
443 40 3
273 338 2
30 298 3
56 286 2
110 207 3
235 181 3
237 80 1
454 217 2
425 433 3
347 52 2
450 410 3
375 345 3
232 433 2
435 129 2
92 18 3
277 86 2
396 32 2
253 408 3
341 220 1
390 259 2
186 225 3
4 341 1
94 463 2
199 284 3
87 380 2
324 211 2
406 231 3
131 88 2
410 185 2
64 405 3
356 470 1
333 226 2
139 276 3
92 485 3
360 91 3
115 450 3
483 320 3
422 60 3
184 223 3
346 62 1
200 53 3
222 387 3
406 466 3
27 181 3
140 315 3
263 69 1
184 27 2
483 329 3
230 255 3
227 45 3
414 18 3
36 332 2
392 326 2
198 186 3
186 130 1
287 28 2
108 322 3
325 363 2
17 291 2
319 18 3
401 326 1
370 348 2
260 359 3
40 280 1
121 111 2
260 160 3
56 458 2
276 337 3
403 33 3
152 433 3
498 73 3
68 334 3
180 305 3
15 189 2
309 87 3
289 492 3
97 432 2
37 262 3
330 488 1
16 7 3
441 163 3
112 31 3
197 7 2
424 294 3
456 436 2
156 177 2
175 32 3
237 293 3
330 12 3
209 483 3
274 418 1
91 190 2
46 494 3
23 494 3
198 28 3
120 171 3
101 399 2
54 416 3
85 129 3
437 313 2
374 401 2
228 458 3
448 334 3
449 91 2
343 347 3
395 4 3
488 238 2
85 323 3
395 459 3
433 188 2
97 478 3
445 283 1
389 477 2
471 208 3
201 437 2
129 182 3
73 181 3
308 398 1
40 340 3
192 130 3
193 200 2
262 313 2
353 161 3
338 294 1
331 493 3
127 332 3
451 475 1
325 139 2
271 109 3
265 343 1
357 148 2
61 428 3
301 32 2
142 343 2
100 57 3
109 90 1
417 246 3
422 20 3
434 207 1
32 285 2
73 220 3
317 362 1
266 10 2
373 293 3
270 191 3
275 413 2
380 291 3
478 174 1
428 268 2
123 478 3
287 327 1
498 27 2
104 171 3
107 383 2
278 19 2
420 108 3
223 246 1
206 102 2
230 97 3
42 58 2
380 407 3
199 194 3
142 447 1
279 287 2
478 105 3
303 476 3
105 204 2
363 93 3
376 143 2
103 482 2
141 453 3
69 222 3
412 361 2
195 320 3
245 455 1
110 460 2
493 411 3
292 384 1
312 228 3
435 494 3
412 120 1
417 363 3
345 328 3
422 173 2
442 90 2
63 195 3
275 335 3
420 319 2
435 440 3
190 129 2
238 487 2
203 301 3
349 335 3
40 128 3
188 60 3
194 145 3
159 418 2
483 304 3
466 484 3
89 364 2
239 66 3
446 368 1
222 452 2
126 338 3
37 438 2
407 375 3
469 248 3
247 172 1
232 276 2
459 110 3
41 140 3
305 498 2
448 352 3
176 235 1
393 442 3
472 483 3
191 443 2
96 124 3
341 93 3
186 172 1
63 355 3
108 248 3
68 431 2
157 436 2
477 334 3
451 209 2
67 372 3
354 368 3
477 280 1
277 187 2
382 294 3
163 20 1
210 460 3
253 476 3
134 125 2
361 277 2
141 15 3
27 45 2
258 113 2
49 140 3
245 324 2
269 474 2
224 22 3
248 315 1
152 466 2
209 478 3
67 392 2
257 70 2
154 15 3
108 235 2
323 85 3
420 406 3
146 314 3
488 350 3
302 185 3
139 278 1
122 399 2
441 54 3
99 429 3
248 281 2
159 131 3
402 101 3
168 302 2
142 467 3
323 342 2
401 233 2
413 399 3
96 210 2
177 328 3
79 208 3
330 61 1
331 269 3
324 447 3
100 183 1
31 304 2
158 77 3
471 246 3
234 215 2
186 309 3
122 302 1
131 310 3
81 256 3
483 457 1
435 483 2
147 438 3
192 222 3
335 204 2
259 251 3
353 268 1
356 382 2
216 472 3
11 85 1
22 280 3
242 473 3
15 105 1
405 442 3
103 371 3
295 66 1
128 29 2
166 404 3
216 247 2
119 450 2
266 105 3
18 225 1
262 84 2
452 104 3
59 56 1
27 377 2
245 485 3
169 412 1
168 22 3
209 390 3
158 481 3
464 371 3
298 356 3
413 363 3
365 258 2
484 56 3
324 202 3
235 131 2
352 441 3
226 222 1
273 114 2
276 440 3
191 209 1
402 60 2
444 32 3
385 429 2
404 249 2
487 421 3
412 321 1
135 148 3
421 339 3
72 438 3
138 469 3
219 280 3
269 139 3
28 14 2
211 62 3
33 71 1
24 167 3
129 176 3
222 416 2
220 99 2
350 155 3
324 118 1
161 383 2
111 214 3
462 364 1
134 174 3
262 20 3
489 229 2
487 351 3
277 244 3
39 75 1
465 185 3
108 81 3
119 159 3
474 444 2
43 74 3
478 469 1
446 499 2
193 480 3
110 53 1
157 102 2
391 499 3
267 56 3
234 298 2
48 498 3
199 257 1
90 13 3
497 269 3
401 407 1
96 13 2
221 288 3
432 122 1
164 175 2
117 308 3
415 246 2
401 297 3
83 460 3
133 160 1
294 25 2
148 9 3
296 29 2
120 471 3
412 170 3
212 481 1
18 415 2
463 103 3
190 323 2
121 494 3
442 413 3
353 231 1
131 445 3
357 188 3
141 111 1
360 464 3
137 207 3
2 253 1
260 199 2
231 280 3
346 89 1
353 80 2
165 307 3
114 250 2
79 256 2
380 81 3
429 414 1
154 4 3
488 158 3
118 233 3
160 433 2
424 37 3
357 77 1
45 363 2
398 320 3
168 318 1
117 452 2
208 346 3
3 161 3
273 321 2
381 454 3
7 156 3
123 93 2
125 396 3
159 456 2
257 86 2
82 272 3
29 483 2
91 237 3
198 107 3
24 50 3
400 225 2
425 303 3
274 311 1
392 424 3
416 65 3
464 122 1
153 324 2
491 147 3
17 141 2
29 12 2
120 99 3
434 397 2
113 295 2
99 414 3
11 254 1
482 89 2
310 18 3
45 24 3
236 207 2
39 378 3
432 117 3
484 206 2
194 386 3
487 457 1
177 96 2
173 495 3
106 330 1
362 4 2
235 322 3
56 374 1
491 35 2
5 188 3
456 332 2
230 424 2
296 235 3
81 236 3
133 176 2
174 122 3
439 82 2
364 316 3
77 460 3
398 15 1
487 203 2
437 2 3
64 427 2
7 23 3
172 266 3
491 297 2
321 3 2
129 76 3
428 409 1
17 237 2
492 42 3
148 359 2
233 93 2
2 399 3
220 87 1
210 362 3
255 274 3
244 213 2
326 460 2
322 310 3
115 415 1
27 493 2
219 310 3
359 86 3
149 465 3
467 369 3
66 460 2
256 186 2
434 236 3
142 431 3
347 104 2
182 277 3
38 425 3
453 16 2
347 396 3
381 238 3
238 296 2
36 500 3
361 260 1
150 266 2
95 368 3
362 93 1
174 228 2
453 464 3
58 240 3
273 380 3
185 153 3
427 459 1
444 92 2
499 223 3
371 309 3
393 398 3
327 339 3
378 448 2
163 59 2
397 473 3
198 29 3
362 296 3
363 377 3
47 451 1
264 393 3
56 53 3
201 51 1
291 345 2
20 321 3
97 331 3
63 268 2
35 96 3
475 356 3
294 334 2
307 168 3
297 215 2
346 392 2
321 207 3
427 348 3
357 231 2
165 226 3
187 53 3
400 311 3
27 294 3
493 193 3
463 138 2
442 93 3
336 305 2
398 253 2
468 343 3
437 491 2
319 484 2
48 79 3
397 272 3
349 450 2
225 286 3
350 333 3
361 459 2
347 379 3
265 384 2
261 463 2
427 434 3
106 260 2
130 437 3
122 209 3
21 486 2
210 296 3
326 175 3
107 84 1
172 323 3
350 60 3
172 275 3
431 401 3
468 119 3
144 121 1
61 42 2
472 335 3
369 280 1
193 471 2
205 320 3
301 98 3
280 468 3
372 179 3
172 262 1
417 4 2
228 315 3
359 443 3
126 123 3
441 408 3
166 482 3
420 310 2
312 153 3
344 181 1
84 138 2
37 338 3
343 248 1
93 57 3
404 38 3
190 363 1
266 349 3
387 121 3
291 38 3
13 52 2
354 204 3
165 467 1
442 131 2
498 146 3
77 493 3
303 450 3
131 92 3
410 177 3
417 36 2
461 3 3
351 334 1
448 102 2
339 117 3
92 264 1
434 260 3
40 167 3
313 423 3
400 422 3
28 289 3
420 96 2
465 227 2
412 369 3
99 276 1
249 305 3
433 117 3
424 387 1
316 392 3
284 162 3
9 91 1
286 151 3
404 207 3
468 147 3
310 338 2
469 444 3
475 383 2
322 358 2
448 229 3
485 200 3
497 492 2
356 226 3
159 236 2
158 207 2
19 63 3
402 80 1
243 254 3
397 139 3
102 368 2
240 371 2
242 247 3
171 311 1
431 363 3
82 50 3
5 494 1
201 133 3
112 211 3
393 257 1
415 17 2
257 68 3
252 98 1
104 490 2
441 497 3
463 249 2
119 355 2
481 150 3
436 416 2
407 413 2
472 80 3
42 159 3
205 400 2
441 319 3
457 359 1
165 128 3
27 456 3
67 393 2
278 276 2
414 444 3
301 491 2
407 312 2
285 382 3
208 305 2
4 497 3
197 346 3
62 88 2
215 313 2
213 227 3
304 370 1
274 470 3
406 54 3
104 238 2
312 19 3
20 258 3
360 24 2
249 58 2
19 58 3
226 349 1
193 95 3
451 386 3
309 436 3
40 484 2
375 448 3
13 378 1
36 234 3
72 102 3
213 61 2
213 459 2
20 108 3
92 465 3
261 119 2
407 222 3
93 384 3
484 230 2
471 325 3
197 354 1
339 58 2
206 231 3
475 455 2
436 203 2
144 115 3
3 5 1
163 150 3
19 300 3
1 178 1
46 109 2
116 34 3
148 123 1
468 485 2
118 26 3
142 279 1
327 23 2
310 319 3
458 120 1
188 279 2
371 187 3
36 77 1
358 362 2
135 385 3
408 75 2
474 179 2
370 335 3
37 368 1
357 388 2
443 408 3
31 283 3
149 308 2
238 241 3
51 60 2
178 494 2
135 214 3
224 73 1
380 232 3
91 50 3
233 420 1
138 454 2
365 373 3
177 236 3
28 444 2
196 161 3
141 203 2
198 214 2
353 181 3
140 282 1
170 289 2
476 415 3
90 288 3
66 465 2
113 254 3
70 437 1
372 29 3
57 483 3
398 301 2
6 431 2
98 119 3
398 144 2
32 417 2
132 271 3
198 225 3
434 178 2
456 378 3
166 71 1
13 196 3
89 424 3
201 82 3
151 135 2
367 346 3
393 57 2
114 291 3
199 113 3
305 484 1
120 290 2
256 177 3
11 32 1
492 358 2
471 482 3
31 6 3
2 218 2
229 51 3
36 246 2
283 183 2
417 101 3
388 440 1
297 457 2
170 372 3
279 339 2
237 374 3
486 187 3
42 19 1
251 280 3
149 262 3
253 121 1
374 219 2
118 69 3
368 69 2
107 214 2
189 400 3
3 184 1
334 489 2
334 60 3
240 242 1
399 340 2
325 107 3
314 76 1
315 467 2
366 486 3
80 459 2
109 21 2
390 474 3
240 337 1
108 107 2
435 463 3
145 34 3
338 13 2
156 116 3
283 7 3
68 490 2
89 149 3
337 481 3
231 371 2
51 144 3
54 317 2
442 316 2
397 345 3
54 335 1
484 163 2
121 303 3
473 358 1
9 487 2
364 357 3
484 53 3
90 89 2
384 259 3
177 194 1
115 325 3
125 206 3
296 438 2
119 83 2
354 397 3
416 394 3
493 52 2
238 362 3
72 393 2
190 361 3
204 168 3
388 479 1
227 271 2
9 298 3
79 431 1
482 474 2
459 124 3
389 88 2
430 211 2
32 438 3
8 270 1
219 39 2
372 143 3
155 316 3
42 149 2
84 97 3
331 496 3
129 307 2
469 32 3
156 89 1
456 381 2
219 323 3
479 216 3
339 259 2
498 318 3
121 334 2
267 41 2
257 303 3
178 244 3
106 443 2
24 196 3
112 369 3
162 163 2
263 195 3
392 400 2
23 308 2
303 172 3
496 327 2
175 259 3
484 274 3
197 476 2
84 72 2
225 498 3
302 101 3
261 324 2
260 355 3
18 456 2
83 256 2
334 89 3
90 207 1
332 61 2
438 103 3
81 321 1
215 304 2
308 484 3
308 148 3
342 273 2
1 185 3
37 463 2
112 156 2
167 324 3
93 112 1
479 66 2
381 299 3
341 254 2
168 433 2
155 483 3
61 93 1
197 291 3
265 388 3
480 357 1
344 450 2
145 261 3
248 44 3
348 369 2
278 426 3
496 319 2
388 109 3
159 245 3
437 11 1
92 272 2
129 138 3
262 25 1
216 459 3
470 53 3
420 110 2
420 217 3
310 248 3
472 48 1
81 71 2
334 366 3
436 445 2
2 434 2
36 127 3
180 58 3
203 353 3
88 61 3
135 315 1
51 316 3
381 154 3
367 145 1
244 183 2
159 6 3
367 80 1
264 154 2
266 422 3
16 449 3
46 172 2
323 285 3
278 94 3
39 49 2
445 131 3
61 378 1
330 377 3
6 369 3
203 303 2
461 152 3
495 357 3
443 57 1
53 478 2
323 336 3
321 316 2
356 82 2
434 309 3
150 202 1
134 334 3
481 494 3
359 410 1
440 163 2
231 83 3
287 354 1
102 157 2
447 433 3
307 25 3
214 341 3
320 32 3
70 112 1
301 104 2
325 404 3
76 465 3
377 125 2
448 22 3
209 299 2
180 52 2
293 98 3
291 13 3
142 418 2
159 460 3
77 266 2
332 484 2
225 72 3
347 284 1
385 460 2
438 98 3
322 8 1
216 53 2
389 168 3
102 264 3
280 147 2
84 337 3
416 157 2
265 464 3
433 144 3
276 160 1
263 267 2
132 452 3
475 159 3
298 450 2
352 348 3
246 72 3
92 45 2
488 16 3
269 35 2
245 25 2
242 324 3
458 33 2
466 46 2
156 489 3
72 411 1
470 416 3
416 177 3
70 421 2
254 448 2
1 219 3
7 408 3
211 52 3
